47	67	50	61	75	10	43	51	20	48	98	91	12	86	2	40	16	63	54	31	0
54	44	55	34	72	92	83	37	49	78	85	51	19	35	23	68	90	30	22	76	1
58	17	73	75	51	7	47	55	96	50	54	4	19	86	57	82	88	89	49	81	0
42	77	64	52	13	3	43	22	80	24	32	93	51	39	15	34	92	12	11	65	1
4	6	73	45	89	27	43	93	97	69	44	18	70	56	26	54	8	62	57	74	3
77	99	59	78	46	64	68	22	9	7	0	15	75	37	19	35	4	63	27	87	1
82	41	97	99	94	7	70	20	4	2	42	64	12	40	74	6	68	76	90	55	0
71	25	79	63	4	73	22	1	85	80	36	48	92	33	12	15	52	26	95	41	0
62	43	19	18	21	49	61	63	64	36	50	22	78	72	75	51	79	46	12	40	0
39	43	18	92	41	84	71	51	53	35	77	94	56	47	46	3	45	44	9	16	0
10	64	71	47	67	54	55	91	38	89	58	13	33	63	18	59	98	23	94	99	1
85	92	2	39	59	51	43	86	25	45	1	28	44	95	19	70	78	56	93	6	0
54	86	11	94	69	44	48	78	31	49	21	67	6	2	93	35	38	52	4	17	2
96	23	84	6	79	3	42	82	9	25	33	45	83	10	75	46	5	62	13	15	1
82	98	93	30	61	34	53	46	33	11	87	94	83	96	90	22	31	99	29	4	1
25	21	99	27	80	96	67	46	85	13	65	4	28	81	49	9	16	33	51	82	0
25	54	28	81	92	48	52	24	51	42	56	70	31	65	75	67	11	86	40	47	0
50	52	84	11	13	1	56	32	9	76	25	72	83	15	65	41	75	43	80	30	0
70	30	81	66	43	16	56	79	39	88	92	48	96	91	0	83	82	75	54	20	1
60	15	66	65	4	63	9	39	40	99	22	27	55	21	43	74	13	18	33	61	2
4	76	29	14	77	27	0	86	91	55	40	33	72	23	24	19	90	13	53	81	0
52	24	40	28	92	89	99	19	53	56	98	7	18	39	15	6	45	72	84	88	0
66	38	25	98	1	41	15	14	55	78	62	45	82	29	2	40	22	92	85	7	3
31	34	36	29	71	11	68	85	40	35	72	79	28	88	50	22	95	80	33	58	0
34	65	83	10	24	71	49	54	68	77	0	70	78	91	61	95	46	62	39	12	0
26	33	50	77	13	9	17	82	99	20	49	68	97	4	22	28	16	57	1	93	1
55	76	4	98	81	59	67	57	46	96	23	80	64	2	6	51	93	50	41	88	1
68	5	43	69	88	33	57	97	58	67	29	81	64	48	40	83	70	38	15	42	0
9	98	32	86	41	62	26	3	1	11	18	35	24	20	48	31	66	33	93	50	1
5	83	99	80	28	89	0	53	18	49	54	40	79	11	26	82	4	92	70	33	0
88	70	44	45	86	1	28	46	90	27	95	23	22	38	93	32	77	51	10	94	0
11	35	69	93	6	31	29	10	18	80	77	26	28	5	50	63	97	17	38	8	0
16	4	49	29	44	22	71	55	42	75	69	93	9	24	51	21	11	65	82	67	2
43	4	17	38	22	82	16	56	54	67	62	89	40	70	87	64	35	96	42	61	0
79	46	23	21	14	37	52	17	91	28	81	49	45	56	12	89	73	9	3	63	2
29	9	95	66	68	72	30	64	3	73	5	69	19	15	6	56	17	62	84	53	0
5	72	80	52	57	13	54	24	50	18	28	27	58	43	93	19	68	83	12	15	0
67	90	58	52	8	59	62	78	37	53	7	50	41	15	66	45	87	48	23	2	0
78	95	84	31	62	96	44	83	22	61	48	58	68	74	77	42	81	65	71	40	0
77	48	1	0	89	13	50	36	78	25	29	38	71	54	53	3	87	61	85	30	0
51	30	16	27	58	4	79	57	19	74	8	54	35	78	59	83	46	42	43	56	0
2	32	56	60	86	24	75	64	68	97	26	95	78	91	44	0	74	14	22	3	0
19	17	36	13	16	84	73	25	98	66	54	92	86	77	6	95	65	14	62	24	4
68	85	32	83	14	17	98	42	16	96	5	10	77	91	6	48	58	24	35	71	0
22	73	94	77	19	85	21	35	75	92	38	71	81	63	91	14	17	52	12	27	1
77	16	97	44	63	87	24	49	86	8	5	55	94	50	73	15	90	33	69	9	0
13	3	30	14	65	20	85	92	81	59	16	93	51	78	31	7	44	35	25	23	1
85	77	45	8	76	66	72	98	40	96	2	70	49	84	99	62	3	16	4	14	0
0	25	61	32	33	18	10	51	7	11	83	26	15	35	20	89	24	84	82	5	0
72	17	62	9	93	96	48	33	47	12	21	18	91	94	78	89	61	88	68	50	0
24	98	62	90	44	6	4	41	13	99	43	53	65	31	0	47	91	10	33	21	0
64	48	40	8	22	77	47	16	34	62	53	39	52	14	54	92	6	43	89	25	1
56	41	1	69	86	92	47	43	14	73	5	96	34	53	39	82	61	76	42	49	0
78	91	73	53	56	88	92	87	4	95	24	34	15	26	10	70	19	20	85	72	1
89	27	37	83	79	7	46	67	70	39	13	77	68	57	34	94	43	22	47	93	0
63	68	34	40	26	73	28	32	91	38	75	41	66	45	11	80	19	39	24	0	0
15	71	8	47	80	16	36	56	24	60	51	33	87	91	27	22	25	21	90	2	1
63	58	71	19	41	0	13	66	29	73	20	30	69	32	91	45	53	61	88	1	0
65	27	73	41	44	78	46	82	12	3	87	32	31	36	68	7	94	72	19	59	2
15	97	43	89	24	95	60	81	46	7	47	38	3	25	75	57	2	90	45	87	2
30	11	4	39	97	94	48	95	88	79	73	82	69	74	71	47	46	41	57	16	0
54	8	60	42	17	81	56	30	24	14	65	47	80	7	4	63	89	39	26	71	1
13	19	69	49	59	28	22	60	96	20	26	42	52	16	11	43	86	58	55	93	0
27	20	70	74	59	71	19	63	15	85	17	80	34	69	37	36	2	88	32	72	0
21	89	10	55	39	94	99	6	17	76	81	14	71	43	5	8	64	2	47	93	1
52	77	73	29	4	20	96	49	1	10	57	0	3	64	89	61	88	30	18	63	1
44	50	21	40	65	12	8	73	18	39	91	41	10	7	61	20	67	78	52	99	0
45	36	22	56	97	73	93	48	76	19	87	47	51	75	25	40	0	43	46	31	0
46	63	33	3	22	70	72	79	53	27	20	95	61	6	75	68	84	37	64	14	2
17	25	73	55	62	40	37	42	72	71	57	79	92	50	80	48	93	36	38	82	0
7	90	77	19	27	12	3	78	4	35	43	20	24	88	38	30	5	44	31	81	2
26	43	37	39	58	44	38	59	7	81	89	61	92	68	83	5	16	70	33	22	0
51	37	84	80	47	7	38	1	81	17	97	67	90	22	61	93	40	43	49	99	1
29	94	45	6	93	72	10	40	5	87	7	98	89	99	24	34	44	75	74	15	0
18	43	78	20	93	34	85	2	26	70	88	17	74	5	4	27	23	40	66	28	0
21	40	61	77	19	66	55	97	22	11	92	80	60	67	95	35	31	5	46	84	0
76	0	85	84	36	93	17	96	23	73	55	92	62	60	31	88	3	79	11	94	1
47	92	18	98	19	17	22	95	51	43	14	1	61	93	32	28	73	87	70	46	0
34	68	22	49	45	14	71	81	18	10	27	56	99	4	50	37	89	5	48	63	0
30	18	44	76	20	64	77	96	85	23	34	46	71	11	9	86	88	45	42	14	0
25	31	99	85	8	81	92	56	7	64	21	66	49	94	54	73	53	61	50	78	0
79	44	18	43	31	55	92	0	69	72	6	14	98	90	82	17	62	49	16	64	0
34	24	25	62	15	47	57	63	40	70	35	41	0	23	54	80	92	17	13	95	1
41	61	6	82	22	90	40	55	16	83	96	46	73	97	51	57	19	50	47	15	0
88	77	0	3	38	28	41	36	39	56	46	82	49	27	62	1	23	17	12	98	1
80	78	76	39	90	84	93	31	40	89	27	58	18	17	0	71	2	38	48	52	0
88	68	27	21	24	14	54	58	85	84	82	23	4	55	60	32	41	2	90	91	0
83	67	15	11	95	34	74	96	45	33	99	46	3	58	32	51	18	84	12	0	0
74	17	37	68	64	25	6	84	45	22	23	82	99	51	11	26	85	94	66	43	1
91	88	69	67	54	80	95	5	73	92	12	17	28	79	82	57	97	34	94	77	0
11	25	69	48	23	83	98	26	58	35	85	59	71	79	28	19	46	34	40	72	1
64	35	70	15	82	68	78	36	12	90	51	76	31	98	3	42	27	44	85	37	0
5	46	42	29	83	64	96	62	94	2	11	54	0	53	86	93	9	74	15	82	0
61	89	54	41	47	55	14	39	44	72	93	64	38	83	1	92	10	78	40	45	1
57	22	25	18	13	29	63	53	11	5	81	45	89	52	72	86	99	27	31	84	0
28	85	98	23	9	77	83	55	96	50	42	41	57	86	78	35	27	88	74	51	0
2	72	93	88	83	22	23	5	92	34	20	15	68	31	21	28	53	43	40	55	0
89	26	49	25	96	72	54	52	58	47	2	82	51	56	73	20	17	29	5	88	0
59	43	71	86	24	18	73	19	75	7	12	42	6	60	45	67	2	26	72	32	0
1	44	40	89	92	9	88	43	95	74	68	18	14	34	45	17	27	24	48	22	0
75	11	61	73	69	35	22	14	55	92	28	68	94	31	80	41	20	76	7	70	1
14	30	44	43	66	27	10	45	47	25	95	4	34	51	0	31	3	99	62	41	0
34	50	92	44	17	20	75	53	81	78	79	63	27	7	85	46	24	98	93	2	3
95	36	41	30	97	53	6	55	75	49	43	32	76	59	66	28	68	26	78	73	2
68	54	37	5	47	38	66	89	82	49	40	71	36	67	27	14	30	20	46	28	0
41	14	43	77	48	20	5	71	98	87	46	76	13	72	47	78	75	11	68	4	0
96	84	54	43	83	35	76	74	91	92	46	52	87	14	24	82	86	42	10	70	1
48	86	5	58	67	96	78	41	3	19	28	10	64	23	79	76	38	71	24	75	0
34	39	42	97	87	41	56	92	46	24	33	82	99	21	9	1	85	63	45	36	0
37	95	14	32	67	61	54	6	51	8	4	57	29	17	49	97	55	92	85	64	2
60	14	90	83	62	59	81	65	96	80	19	42	68	11	27	29	47	22	98	93	0
19	96	55	31	41	3	73	57	22	59	30	25	34	43	35	26	68	99	7	46	1
17	62	3	46	91	24	7	53	6	63	21	13	41	20	72	98	88	34	79	97	0
48	34	6	92	12	60	24	28	79	64	27	97	47	49	63	35	55	39	58	93	1
75	6	47	40	91	95	31	85	3	10	44	25	76	9	69	98	68	43	48	41	0
14	27	13	89	31	54	77	88	65	66	45	40	20	78	96	47	24	98	83	93	1
34	98	89	24	42	13	20	63	14	11	22	31	76	82	47	8	18	37	12	75	1
78	31	29	28	94	25	35	11	41	19	53	79	16	58	63	37	74	17	1	91	0
83	56	17	92	60	68	57	11	0	95	52	91	70	34	93	67	23	98	78	29	1
59	72	54	20	74	36	24	16	43	68	31	56	99	96	11	6	52	5	0	47	0
96	47	68	89	30	42	34	12	49	84	8	14	11	5	80	82	62	73	90	21	0
92	82	63	74	54	42	60	62	87	66	49	26	99	48	86	38	52	85	51	24	0
60	76	75	63	99	40	43	70	6	91	10	49	95	80	3	44	9	8	17	97	3
32	19	21	52	28	61	30	14	67	18	13	66	22	5	94	3	6	1	81	43	0
72	83	4	12	8	27	21	14	84	71	87	46	7	93	62	22	1	17	44	97	0
92	22	42	98	60	53	41	20	39	86	64	69	74	18	89	72	2	36	62	59	1
27	63	92	66	77	34	96	87	8	16	62	39	48	36	47	99	67	10	21	76	0
32	61	30	87	11	16	96	41	4	44	7	6	9	1	13	43	56	81	25	0	0
30	89	69	95	66	19	34	41	3	44	99	58	91	80	26	47	43	6	82	8	1
80	22	79	84	91	76	1	68	39	48	90	41	55	29	7	65	72	12	15	54	0
70	76	40	41	65	54	73	92	26	81	53	63	15	8	6	39	88	57	59	21	0
49	77	94	71	26	96	47	99	40	43	98	62	65	80	59	0	55	8	95	39	2
62	37	46	1	41	39	38	99	65	27	87	11	29	91	33	53	35	6	34	5	0
78	5	72	49	57	11	86	87	65	92	10	9	14	90	31	58	62	44	46	99	1
32	2	84	17	72	8	59	15	42	80	86	43	88	97	91	49	21	67	71	73	1
61	38	68	63	11	45	23	2	85	10	3	39	25	83	53	84	6	7	77	32	0
42	58	13	92	51	39	17	38	43	23	10	28	45	6	68	97	18	11	9	46	0
11	44	66	28	7	15	69	21	35	31	12	86	5	18	32	95	20	0	23	90	1
48	67	21	35	98	78	4	96	12	1	68	40	25	22	45	24	86	97	92	60	0
9	33	13	28	79	31	97	71	27	69	62	14	94	11	17	68	92	46	73	86	0
4	92	21	41	18	25	24	48	39	85	83	57	98	93	44	55	88	45	5	16	0
74	42	82	90	26	97	20	63	16	88	12	76	6	29	75	18	59	40	9	89	0
19	73	6	52	76	48	41	69	61	98	38	72	82	8	27	35	20	32	45	59	0
5	68	43	44	32	72	95	67	71	87	96	46	20	55	56	97	14	25	3	21	1
19	62	30	45	71	46	51	84	20	89	63	88	64	9	48	67	74	21	25	23	0
91	3	43	28	65	6	36	7	20	48	50	14	15	72	96	63	47	78	60	80	0
31	4	3	43	51	26	55	34	8	36	22	16	32	40	23	33	82	61	28	79	2
79	12	92	45	54	74	56	20	19	39	22	33	42	88	57	83	2	95	21	99	0
17	86	72	5	87	70	96	8	26	4	62	97	23	75	57	59	3	47	71	14	0
97	17	92	22	1	43	16	57	45	66	84	51	65	61	19	62	31	50	4	91	2
17	56	89	71	49	99	90	65	27	64	50	97	81	2	41	85	58	42	15	44	0
15	99	28	14	23	94	43	74	26	40	32	24	8	48	16	7	68	53	64	1	1
9	52	56	71	97	91	58	14	38	25	28	61	81	64	95	4	3	35	46	63	0
28	50	4	48	0	20	17	92	54	36	43	26	70	82	31	39	47	57	94	34	1
92	48	63	69	60	25	94	51	97	35	31	53	10	81	28	77	19	1	52	98	0
28	40	64	6	86	47	45	90	53	67	23	27	7	79	92	24	14	77	62	50	0
89	31	44	12	62	43	13	9	67	21	65	32	54	16	1	94	80	48	2	82	0
79	19	25	10	81	51	17	33	58	55	23	59	48	21	83	27	11	92	61	53	0
79	8	39	40	16	36	35	77	83	96	95	63	23	58	87	52	86	73	7	22	0
73	41	98	30	10	50	26	45	78	88	77	62	55	0	12	75	11	67	71	54	0
54	79	76	27	19	47	57	25	35	91	13	41	86	61	50	51	63	62	74	73	1
18	42	93	68	67	44	95	3	27	84	99	79	54	70	98	92	20	89	74	78	0
68	49	99	18	8	36	1	42	25	57	64	62	85	97	47	66	37	88	33	27	0
2	31	94	90	70	51	74	93	59	91	53	55	99	32	56	82	27	5	20	15	0
54	61	6	81	88	22	0	35	72	26	34	10	66	59	21	92	33	15	16	74	0
33	63	73	3	66	61	47	70	1	39	71	14	30	90	72	51	84	53	69	93	0
59	88	54	56	68	81	28	12	9	16	99	13	27	1	43	45	47	33	80	63	0
69	84	16	50	28	34	18	44	20	12	97	55	68	67	80	77	74	42	15	41	0
91	51	54	29	31	23	22	62	52	86	49	4	63	82	5	12	28	33	58	26	0
47	52	82	64	89	58	5	88	3	38	83	72	79	71	29	6	70	62	91	54	1
36	7	16	49	27	40	97	37	81	60	38	66	58	23	34	70	0	13	19	64	0
98	17	84	10	11	59	27	95	58	7	4	29	30	60	37	62	20	32	97	25	0
91	71	27	10	86	26	72	32	77	48	29	14	7	85	62	18	57	1	67	23	0
73	80	37	63	61	41	20	50	47	42	15	52	8	84	27	76	13	26	96	74	0
18	91	68	25	11	98	29	26	53	90	78	74	79	45	59	65	21	28	52	36	1
26	20	38	16	2	42	8	49	63	7	56	86	5	94	4	75	71	6	44	78	0
7	44	82	4	61	34	47	38	87	29	52	58	48	75	41	17	6	81	8	30	1
74	72	3	11	6	99	42	39	50	57	87	13	94	25	33	55	38	45	26	79	0
90	31	6	12	62	93	5	14	56	87	67	18	8	85	50	36	81	24	26	83	0
0	93	44	42	64	16	28	19	48	87	2	33	83	45	38	58	70	72	56	1	2
1	10	33	30	19	11	8	48	25	84	95	73	52	4	68	78	96	15	65	47	0
89	65	11	99	92	97	93	44	39	42	80	95	54	66	30	23	67	98	58	43	0
21	32	26	7	95	33	35	46	49	8	99	52	94	58	12	13	91	86	55	44	0
38	40	81	39	71	45	34	54	57	6	76	9	93	92	46	65	8	7	67	28	0
21	16	99	68	37	49	61	64	94	31	4	69	10	80	12	33	20	91	83	73	3
6	86	91	98	18	34	3	73	27	65	48	9	69	82	45	46	51	40	4	49	0
19	63	85	83	52	93	15	22	50	92	18	34	65	14	90	25	44	45	56	11	0
7	47	18	85	34	11	35	42	40	12	76	6	92	10	46	16	45	0	66	57	0
26	28	16	43	49	96	17	3	95	9	92	41	13	47	24	89	55	6	8	5	1
43	58	51	10	13	78	63	38	11	88	94	76	70	17	21	18	61	75	19	49	1
16	4	40	47	65	81	2	89	97	44	82	93	19	56	50	73	61	76	33	30	1
76	9	38	56	39	73	36	49	79	91	23	87	37	94	90	45	59	41	34	27	0
73	93	49	27	88	64	68	67	8	0	76	97	84	33	57	70	36	31	58	95	2
33	64	38	44	76	74	48	36	47	87	16	84	18	67	73	72	81	65	75	42	2
41	32	9	48	34	57	53	8	89	3	78	27	45	95	83	17	52	55	99	23	0
18	45	24	41	40	31	92	30	78	11	53	64	21	13	56	14	91	19	72	84	0
35	62	33	72	8	57	54	11	31	40	1	96	12	87	13	34	71	89	18	51	1
62	87	50	56	15	49	74	5	95	37	88	16	14	97	2	68	13	25	24	32	1
28	5	31	72	16	15	14	89	92	96	59	27	52	40	86	69	7	3	71	81	0
99	40	23	35	28	37	30	20	31	63	21	5	64	67	95	6	18	8	49	25	0
91	53	71	60	95	12	87	96	61	76	51	82	36	72	63	48	23	75	98	38	1
28	1	13	49	80	54	22	65	51	31	90	6	27	4	98	62	56	23	93	17	0
17	93	87	6	64	82	95	72	76	70	60	97	19	89	40	92	45	62	1	90	1
61	5	93	51	76	24	84	60	21	17	74	88	72	98	36	66	31	38	53	29	0
4	76	94	16	70	3	30	48	81	22	41	37	18	28	80	17	82	35	9	47	0
37	38	75	72	26	31	45	30	20	6	61	39	86	79	42	51	70	25	95	67	2
11	13	61	8	54	38	85	44	77	90	35	86	74	30	17	88	26	80	63	81	0
52	73	9	15	75	72	47	57	79	87	5	90	83	21	25	89	91	92	29	13	0
45	87	56	39	22	81	68	99	47	86	50	16	6	93	91	77	21	54	1	51	0
92	86	73	67	58	37	2	81	50	25	96	52	4	41	51	8	95	59	1	71	0
58	30	43	71	13	36	68	22	61	64	16	80	23	41	70	12	49	19	92	6	0
15	49	75	40	13	59	71	42	45	1	5	39	61	38	77	90	50	91	34	85	1
83	94	18	57	0	34	35	47	12	45	7	84	58	37	24	46	89	85	68	44	2
40	0	86	96	7	90	91	92	32	27	45	38	35	97	48	17	37	25	26	15	1
26	20	7	82	41	25	32	24	18	14	91	23	50	30	59	93	36	49	40	79	0
11	54	46	92	93	30	31	52	44	80	73	74	87	14	49	40	50	20	63	58	0
93	99	95	97	89	7	69	49	79	28	59	8	22	88	55	44	61	60	26	81	0
38	57	44	54	10	52	51	19	48	61	84	11	94	87	47	55	17	79	42	39	1
15	78	73	98	35	47	22	72	62	54	3	71	94	58	48	68	41	53	92	25	0
71	94	14	45	63	69	90	93	83	5	29	2	70	62	92	53	10	12	56	97	1
4	2	68	37	55	34	20	79	0	92	73	94	93	77	84	57	50	18	86	11	0
16	65	5	25	28	86	64	87	11	21	1	40	82	49	41	61	73	4	84	94	1
19	1	87	17	86	8	84	49	25	29	75	70	31	64	24	90	59	61	50	51	0
75	43	47	27	9	12	5	16	18	81	22	85	23	24	91	95	35	28	21	70	0
57	2	60	89	5	19	49	97	48	39	34	61	44	45	87	63	83	64	52	50	0
12	8	23	82	43	62	36	20	97	10	29	54	90	67	34	11	33	91	32	73	1
88	71	50	41	90	25	38	5	52	23	81	74	15	63	37	85	94	61	42	12	1
54	16	48	94	15	79	37	21	47	65	56	2	49	80	81	44	13	41	34	17	0
54	65	64	89	74	17	68	55	58	26	11	19	22	33	45	92	51	0	46	24	0
16	4	66	6	71	85	3	45	13	35	21	28	7	41	60	40	33	59	30	27	0
75	85	21	13	14	42	17	44	26	29	62	97	96	33	7	58	11	39	63	52	0
45	41	8	79	51	57	76	17	25	83	59	80	32	26	19	55	86	44	56	97	0
79	47	46	24	39	40	98	32	84	19	61	81	21	36	97	34	35	25	13	66	1
83	32	76	66	30	59	89	43	28	7	77	13	18	54	8	4	86	31	35	55	0
30	61	82	25	20	2	47	33	76	11	36	85	93	50	95	78	81	21	94	77	0
38	13	61	32	12	34	30	6	87	15	64	81	85	51	74	62	78	70	35	47	0
66	26	5	59	0	35	69	77	68	25	9	15	96	23	84	8	57	24	22	37	0
0	6	23	21	17	74	51	4	8	69	53	31	41	75	65	56	9	42	3	85	0
73	79	6	87	95	67	13	43	16	83	60	52	81	47	90	32	51	58	91	72	0
61	60	89	47	21	43	70	68	36	88	52	94	98	45	55	15	62	42	53	37	0
96	16	48	76	94	73	64	32	9	30	85	45	3	31	25	14	6	56	4	71	1
19	41	80	84	64	10	93	0	70	13	59	17	82	37	7	98	53	61	77	54	1
15	32	30	44	54	52	20	99	56	60	19	37	9	68	95	74	84	45	69	28	0
87	59	55	94	52	22	70	96	10	1	89	34	32	48	67	24	23	86	85	29	0
20	94	77	48	8	92	57	84	87	44	34	50	64	51	60	9	39	53	67	97	1
48	46	90	52	64	50	69	47	89	31	51	2	35	59	21	1	71	6	3	12	0
59	51	21	16	27	95	20	78	34	8	71	7	88	80	85	12	56	37	3	33	0
91	84	46	12	64	57	29	6	83	2	55	71	27	78	38	65	37	28	52	62	0
22	27	16	78	40	93	70	47	20	0	25	97	18	3	85	56	6	32	19	94	1
45	39	91	9	58	38	56	69	76	87	71	27	54	16	98	1	99	28	83	46	0
92	91	31	71	45	59	1	42	61	90	44	78	11	40	94	83	37	47	18	76	0
34	19	98	54	62	47	44	51	79	26	94	91	92	74	28	40	60	37	15	66	0
62	92	80	21	64	5	97	45	36	56	6	27	76	14	89	72	39	50	81	48	1
52	53	48	93	11	10	89	86	37	47	15	91	60	28	78	51	25	44	94	74	0
88	95	53	71	75	89	28	50	98	91	35	59	10	25	73	84	82	2	54	61	0
50	83	41	23	25	52	96	73	68	26	88	13	43	28	58	47	76	15	63	11	2
47	28	67	16	92	86	70	0	13	84	39	71	97	17	65	14	80	44	27	18	0
43	0	34	84	42	6	14	29	89	54	64	99	58	51	82	68	94	17	61	81	0
64	70	91	38	5	99	57	11	44	15	27	24	7	73	28	62	32	29	1	18	0
18	88	34	98	94	74	51	90	81	54	95	77	86	36	72	44	62	76	52	80	0
89	20	29	10	76	7	70	45	72	98	38	86	52	87	67	71	25	54	58	5	1
48	43	28	66	24	77	82	5	49	51	76	0	87	8	47	45	18	6	99	64	1
90	31	18	80	99	60	88	46	20	22	50	54	81	73	63	2	66	51	86	70	1
26	63	13	97	64	45	62	9	4	77	1	65	57	86	33	27	53	78	94	16	0
60	79	75	90	78	6	82	40	57	63	89	54	9	73	67	65	80	23	22	38	0
3	89	39	49	85	24	43	41	31	53	90	94	10	76	80	59	28	95	97	55	0
4	38	3	11	93	17	28	75	90	29	65	5	30	87	7	42	78	55	36	12	1
28	2	88	90	13	86	3	30	97	75	79	8	71	72	18	42	92	44	51	82	0
99	45	86	0	22	19	33	39	80	13	88	42	71	53	18	41	28	46	55	31	1
31	81	53	67	19	91	17	52	76	57	89	75	62	64	13	24	39	74	95	44	0
76	2	90	75	24	73	48	29	61	72	8	57	50	68	52	88	67	15	12	97	0
66	34	72	13	11	75	40	91	76	64	3	22	29	74	0	57	26	4	14	51	0
70	51	75	19	12	77	85	52	57	28	72	58	35	5	60	94	98	11	26	83	0
47	59	30	72	2	82	29	92	89	35	64	37	11	94	84	20	79	75	99	78	0
25	80	91	64	53	29	16	67	58	61	50	77	55	43	82	18	79	52	13	54	0
72	1	90	71	78	50	24	3	35	69	89	59	29	84	57	68	9	27	60	83	0
50	16	64	96	12	1	57	20	58	62	0	13	15	48	18	85	59	40	17	52	1
49	58	48	74	23	43	0	20	57	96	10	24	8	36	39	47	99	13	41	46	0
17	87	9	67	0	27	10	25	80	59	66	38	75	85	50	34	98	13	60	89	1
17	13	94	9	45	66	57	34	43	3	11	32	78	49	95	67	21	63	85	31	0
44	85	13	24	86	75	10	46	21	11	90	19	36	77	50	12	69	62	31	47	1
72	64	74	92	52	58	41	14	2	77	47	60	28	57	46	65	75	71	43	69	1
23	85	73	66	26	11	75	0	82	51	47	16	43	69	27	59	17	67	45	74	0
62	55	58	9	56	96	43	41	85	32	54	61	89	27	36	26	95	84	37	91	1
13	27	14	49	43	98	57	24	31	76	96	58	8	59	86	87	80	71	30	32	0
81	70	54	49	39	61	58	4	15	99	44	26	89	7	75	10	66	91	38	22	1
8	58	91	14	32	29	70	63	57	55	80	35	88	89	42	76	28	92	30	0	0
31	23	42	3	89	18	25	0	58	83	87	77	1	7	33	65	37	41	48	36	0
78	98	54	66	97	32	37	87	0	20	7	11	25	42	13	5	91	2	35	52	0
92	87	76	12	40	42	14	32	77	66	36	15	72	90	56	75	85	53	82	96	0
23	47	21	49	74	52	9	62	93	10	56	41	66	77	22	64	8	96	60	45	1
2	26	68	33	17	23	24	61	74	35	9	42	76	58	85	52	62	31	20	4	0
91	6	72	17	34	30	16	75	22	67	7	35	20	27	56	0	52	21	31	68	1
92	37	83	86	81	78	24	30	9	61	72	27	31	93	28	0	47	84	87	53	0
62	31	55	47	37	18	17	43	72	59	88	70	71	35	81	77	45	14	21	79	0
5	63	94	28	39	35	81	8	78	12	27	10	82	44	33	51	59	69	38	65	0
44	57	72	0	18	10	87	50	64	78	5	31	71	47	26	40	59	4	61	92	0
39	18	71	98	66	38	75	4	21	82	99	42	1	62	55	67	31	20	93	79	0
35	94	95	3	43	36	42	32	38	9	64	28	62	97	78	68	89	8	59	88	0
12	16	24	23	37	15	96	73	57	88	97	56	69	91	61	64	45	11	27	68	1
31	28	21	94	85	52	19	13	89	47	36	83	16	12	48	51	70	4	11	59	0
27	7	4	80	5	69	76	26	71	61	65	41	92	33	8	56	24	3	82	1	0
33	65	50	37	2	58	35	91	19	85	34	17	42	13	86	11	3	66	6	63	1
60	77	95	71	97	59	80	91	25	26	32	6	92	18	84	83	68	17	55	10	0
77	56	15	71	55	62	81	12	4	46	83	79	34	38	87	88	17	13	7	96	0
62	19	0	28	91	12	18	65	73	50	46	30	66	33	23	37	76	58	98	99	0
39	4	17	37	88	71	15	3	0	13	24	57	16	36	7	58	41	33	62	89	0
51	88	93	89	39	73	36	31	13	99	16	42	96	67	58	43	38	21	9	95	0
92	97	45	75	88	56	36	79	99	61	93	83	44	46	14	95	64	25	40	26	0
54	57	52	64	10	45	15	3	91	74	85	66	30	14	38	39	69	96	19	75	2
4	11	82	13	16	62	92	51	37	57	47	68	95	33	96	84	90	72	94	56	0
3	32	37	40	95	35	43	9	82	49	22	54	21	78	73	58	15	86	83	90	0
61	7	23	11	0	91	94	72	12	45	41	1	87	59	26	48	36	25	30	21	0
25	69	1	52	91	34	82	92	38	51	50	78	68	89	90	45	13	47	3	18	0
56	50	20	73	81	30	98	3	61	57	28	91	89	26	62	36	88	35	10	1	0
34	81	72	49	19	71	28	77	37	40	11	56	99	25	48	14	74	52	18	46	0
24	70	78	53	42	5	97	71	43	57	60	44	27	85	81	99	51	64	2	94	0
56	77	55	25	10	60	43	59	1	39	37	93	74	78	63	53	30	51	0	45	1
4	95	72	25	58	53	8	68	37	28	90	6	3	35	61	12	70	48	17	18	2
94	72	38	24	39	59	84	31	88	2	8	68	49	3	18	5	61	91	50	34	0
78	56	90	34	36	69	79	81	74	70	51	4	65	82	23	61	97	98	13	55	0
43	98	74	18	6	72	33	15	19	95	27	94	1	78	73	57	99	23	59	79	0
12	15	59	56	1	75	81	64	73	76	79	21	23	3	78	95	48	52	6	4	1
88	24	83	54	28	99	81	66	90	16	76	25	6	72	8	87	21	26	84	38	0
67	20	55	1	34	93	44	91	77	2	43	13	63	61	32	45	24	96	76	16	0
96	32	58	7	29	86	49	6	65	80	57	74	22	95	63	47	42	76	92	23	0
30	32	88	34	79	45	11	92	60	51	6	2	97	67	83	36	71	23	57	12	0
65	4	17	20	3	72	43	98	97	75	52	7	46	31	76	29	70	64	73	40	0
89	25	47	21	12	66	18	43	32	37	26	73	35	14	23	49	83	54	93	65	0
23	49	43	45	2	38	47	33	31	30	86	8	71	72	85	74	66	11	24	12	0
30	20	44	57	0	60	54	46	35	51	3	91	11	55	32	53	70	50	93	64	1
22	44	88	57	8	38	1	99	24	5	54	40	10	81	0	30	72	64	60	59	0
0	77	22	92	17	5	31	18	68	32	47	85	1	16	84	43	15	91	58	42	0
